date,rainfall_mm,temp_max_c,temp_min_c,wind_max_kmh,temp_mean_c,month,season,_source
2021-12-14,5.5,23.5,21.2,18.9,22.35,12,monsoon,api
2021-12-15,13.3,24.0,21.7,14.8,22.85,12,monsoon,api
2021-12-16,0.0,25.8,21.8,12.3,23.8,12,monsoon,api
2021-12-17,4.5,25.4,21.5,19.9,23.45,12,monsoon,api
2021-12-18,10.8,23.9,22.2,30.3,23.049999999999997,12,monsoon,api
2021-12-19,29.5,22.7,20.4,37.8,21.549999999999997,12,monsoon,api
2021-12-20,3.2,22.6,19.6,33.6,21.1,12,monsoon,api
2021-12-21,0.0,23.1,18.9,22.6,21.0,12,monsoon,api
2021-12-22,0.3,23.8,21.1,21.4,22.450000000000003,12,monsoon,api
2021-12-23,0.2,23.6,21.1,14.8,22.35,12,monsoon,api
2021-12-24,1.6,24.9,20.5,11.0,22.7,12,monsoon,api
2021-12-25,31.7,23.4,22.0,18.4,22.7,12,monsoon,api
2021-12-26,15.5,23.1,22.4,38.3,22.75,12,monsoon,api
2021-12-27,112.9,22.6,20.8,41.2,21.700000000000003,12,monsoon,api
2021-12-28,69.2,23.0,20.6,30.6,21.8,12,monsoon,api
2021-12-29,4.3,24.2,21.6,21.3,22.9,12,monsoon,api
2021-12-30,6.4,23.9,21.7,28.0,22.799999999999997,12,monsoon,api
2021-12-31,4.7,23.4,21.0,23.2,22.2,12,monsoon,api
2022-01-01,8.9,24.1,21.0,19.2,22.55,1,monsoon,api
2022-01-02,16.2,23.0,21.1,25.5,22.05,1,monsoon,api
2022-01-03,3.4,23.8,19.8,15.6,21.8,1,monsoon,api
2022-01-04,2.9,24.0,19.2,13.8,21.6,1,monsoon,api
2022-01-05,2.0,24.1,21.4,15.8,22.75,1,monsoon,api
2022-01-06,1.5,25.0,21.5,12.7,23.25,1,monsoon,api
2022-01-07,3.1,24.9,20.6,12.7,22.75,1,monsoon,api
2022-01-08,8.7,23.6,21.4,17.4,22.5,1,monsoon,api
2022-01-09,6.3,24.1,21.2,11.5,22.65,1,monsoon,api
2022-01-10,1.8,25.0,20.5,16.4,22.75,1,monsoon,api
2022-01-11,3.1,23.9,21.4,17.7,22.65,1,monsoon,api
2022-01-12,4.0,23.8,20.8,14.8,22.3,1,monsoon,api
2022-01-13,4.0,24.4,20.0,16.2,22.2,1,monsoon,api
2022-01-14,0.8,23.8,19.2,12.9,21.5,1,monsoon,api
2022-01-15,0.3,24.7,19.5,16.2,22.1,1,monsoon,api
2022-01-16,0.4,25.1,18.6,14.4,21.85,1,monsoon,api
2022-01-17,2.5,24.4,20.6,10.1,22.5,1,monsoon,api
2022-01-18,21.4,22.8,21.0,24.7,21.9,1,monsoon,api
2022-01-19,20.4,22.3,20.4,19.7,21.35,1,monsoon,api
2022-01-20,4.0,23.8,19.5,14.2,21.65,1,monsoon,api
2022-01-21,3.4,24.4,20.5,11.1,22.45,1,monsoon,api
2022-01-22,0.0,25.5,20.2,19.1,22.85,1,monsoon,api
2022-01-23,2.0,26.2,20.6,19.8,23.4,1,monsoon,api
2022-01-24,2.7,26.2,20.5,11.5,23.35,1,monsoon,api
2022-01-25,0.8,24.6,21.1,10.8,22.85,1,monsoon,api
2022-01-26,0.5,25.0,20.5,13.4,22.75,1,monsoon,api
2022-01-27,0.3,25.6,19.8,14.0,22.700000000000003,1,monsoon,api
2022-01-28,0.9,25.6,20.4,16.9,23.0,1,monsoon,api
2022-01-29,0.1,25.9,20.1,19.5,23.0,1,monsoon,api
2022-01-30,43.3,25.4,21.9,17.7,23.65,1,monsoon,api
2022-01-31,2.7,24.0,20.4,28.7,22.2,1,monsoon,api
2022-02-01,3.0,24.0,20.3,27.2,22.15,2,dry,api
2022-02-02,0.0,24.9,19.8,24.7,22.35,2,dry,api
2022-02-03,0.0,23.5,20.1,31.0,21.8,2,dry,api
2022-02-04,5.2,22.9,20.1,26.3,21.5,2,dry,api
2022-02-05,12.0,22.7,21.0,27.1,21.85,2,dry,api
2022-02-06,2.7,24.0,21.1,19.9,22.55,2,dry,api
2022-02-07,0.1,26.0,19.5,18.9,22.75,2,dry,api
2022-02-08,0.3,25.5,20.1,18.3,22.8,2,dry,api
2022-02-09,1.9,25.5,22.1,16.9,23.8,2,dry,api
2022-02-10,1.1,24.9,22.3,13.6,23.6,2,dry,api
2022-02-11,0.5,25.4,20.5,20.5,22.95,2,dry,api
2022-02-12,2.8,25.0,21.8,21.0,23.4,2,dry,api
2022-02-13,0.8,25.5,22.2,18.2,23.85,2,dry,api
2022-02-14,9.1,23.9,21.5,19.4,22.7,2,dry,api
2022-02-15,0.8,23.6,21.5,14.8,22.55,2,dry,api
2022-02-16,4.5,23.6,22.2,11.1,22.9,2,dry,api
2022-02-17,0.0,26.2,22.4,20.0,24.299999999999997,2,dry,api
2022-02-18,0.2,27.6,23.0,22.5,25.3,2,dry,api
2022-02-19,4.1,27.6,21.1,32.6,24.35,2,dry,api
2022-02-20,0.9,20.6,18.4,32.5,19.5,2,dry,api
2022-02-21,0.0,20.1,18.0,21.7,19.05,2,dry,api
2022-02-22,0.3,22.1,18.2,29.2,20.15,2,dry,api
2022-02-23,0.9,19.2,18.3,35.3,18.75,2,dry,api
2022-02-24,4.0,20.1,18.0,21.5,19.05,2,dry,api
2022-02-25,7.8,20.9,18.6,14.8,19.75,2,dry,api
2022-02-26,5.7,22.1,19.6,20.0,20.85,2,dry,api
2022-02-27,3.2,23.6,20.9,16.4,22.25,2,dry,api
2022-02-28,0.0,24.5,17.9,16.9,21.2,2,dry,api
2022-03-01,0.1,25.0,20.0,17.1,22.5,3,dry,api
2022-03-02,0.2,24.6,21.4,14.4,23.0,3,dry,api
2022-03-03,0.1,24.4,20.5,13.8,22.45,3,dry,api
2022-03-04,0.0,25.9,19.8,19.5,22.85,3,dry,api
2022-03-05,0.6,25.6,22.9,17.7,24.25,3,dry,api
2022-03-06,0.0,26.5,22.6,21.4,24.55,3,dry,api
2022-03-07,2.7,25.7,23.1,20.3,24.4,3,dry,api
2022-03-08,0.4,24.6,21.9,19.6,23.25,3,dry,api
2022-03-09,0.0,24.3,20.0,13.0,22.15,3,dry,api
2022-03-10,0.0,25.9,20.3,11.4,23.1,3,dry,api
2022-03-11,0.9,25.0,20.4,14.5,22.7,3,dry,api
2022-03-12,1.0,25.5,20.8,15.6,23.15,3,dry,api
2022-03-13,0.0,25.6,19.5,17.5,22.55,3,dry,api
2022-03-14,0.2,25.9,21.8,17.4,23.85,3,dry,api
2022-03-15,0.4,26.4,23.5,15.5,24.95,3,dry,api
2022-03-16,0.7,26.0,23.0,15.8,24.5,3,dry,api
2022-03-17,0.0,27.0,22.6,17.3,24.8,3,dry,api
2022-03-18,6.2,26.4,23.2,9.8,24.799999999999997,3,dry,api
2022-03-19,2.7,26.9,24.3,16.4,25.6,3,dry,api
2022-03-20,0.0,28.5,23.8,22.2,26.15,3,dry,api
2022-03-21,5.3,29.0,23.9,22.5,26.45,3,dry,api
2022-03-22,0.1,29.2,24.7,23.3,26.95,3,dry,api
2022-03-23,1.8,28.6,24.4,14.3,26.5,3,dry,api
2022-03-24,0.6,27.4,23.6,16.0,25.5,3,dry,api
2022-03-25,0.0,30.0,24.8,23.8,27.4,3,dry,api
2022-03-26,0.0,30.3,24.4,13.9,27.35,3,dry,api
2022-03-27,0.2,30.2,25.3,16.2,27.75,3,dry,api
2022-03-28,2.5,26.4,24.2,30.6,25.299999999999997,3,dry,api
2022-03-29,0.5,27.2,23.9,24.2,25.549999999999997,3,dry,api
2022-03-30,3.0,27.8,23.9,22.6,25.85,3,dry,api
2022-03-31,37.6,25.3,24.0,23.4,24.65,3,dry,api
2022-04-01,160.1,25.2,24.1,31.9,24.65,4,dry,api
2022-04-02,73.9,24.4,21.6,42.5,23.0,4,dry,api
2022-04-03,23.5,21.6,20.4,27.8,21.0,4,dry,api
2022-04-04,8.0,24.2,20.9,25.0,22.549999999999997,4,dry,api
2022-04-05,2.1,25.5,23.1,25.7,24.3,4,dry,api
2022-04-06,2.1,26.0,23.0,21.5,24.5,4,dry,api
2022-04-07,0.3,25.9,21.5,18.7,23.7,4,dry,api
2022-04-08,0.1,26.1,19.4,14.1,22.75,4,dry,api
2022-04-09,0.0,25.2,19.5,12.8,22.35,4,dry,api
2022-04-10,0.0,26.5,19.9,16.9,23.2,4,dry,api
2022-04-11,0.0,26.6,22.0,17.7,24.3,4,dry,api
2022-04-12,0.0,27.5,23.0,21.0,25.25,4,dry,api
2022-04-13,0.0,27.9,23.1,14.6,25.5,4,dry,api
2022-04-14,0.3,28.4,24.0,15.9,26.2,4,dry,api
2022-04-15,0.3,28.4,23.8,19.5,26.1,4,dry,api
2022-04-16,0.7,28.0,25.0,25.4,26.5,4,dry,api
2022-04-17,1.9,28.1,24.4,19.1,26.25,4,dry,api
2022-04-18,2.8,27.0,23.5,19.8,25.25,4,dry,api
2022-04-19,2.4,26.0,23.4,21.3,24.7,4,dry,api
2022-04-20,8.6,25.8,23.5,25.8,24.65,4,dry,api
2022-04-21,0.6,27.6,23.2,15.7,25.4,4,dry,api
2022-04-22,0.0,29.0,23.9,20.4,26.45,4,dry,api
2022-04-23,0.0,28.9,24.8,17.8,26.85,4,dry,api
2022-04-24,1.7,30.0,25.2,21.6,27.6,4,dry,api
2022-04-25,0.0,30.4,25.4,22.7,27.9,4,dry,api
2022-04-26,0.0,31.0,25.6,22.4,28.3,4,dry,api
2022-04-27,0.0,30.4,26.0,21.5,28.2,4,dry,api
2022-04-28,0.0,30.4,25.9,26.9,28.15,4,dry,api
2022-04-29,0.5,29.5,25.6,18.2,27.55,4,dry,api
2022-04-30,4.9,28.2,25.2,19.9,26.7,4,dry,api
2022-05-01,15.8,28.1,23.6,28.3,25.85,5,dry,api
2022-05-02,12.7,24.9,22.9,35.4,23.9,5,dry,api
2022-05-03,3.9,24.6,22.9,26.5,23.75,5,dry,api
2022-05-04,0.0,26.0,22.7,23.8,24.35,5,dry,api
2022-05-05,0.0,26.9,24.0,17.0,25.45,5,dry,api
2022-05-06,0.3,27.2,24.1,14.8,25.65,5,dry,api
2022-05-07,0.5,28.1,24.5,14.8,26.3,5,dry,api
2022-05-08,2.8,28.1,24.6,14.2,26.35,5,dry,api
2022-05-09,1.5,28.5,24.9,16.6,26.7,5,dry,api
2022-05-10,2.3,30.3,25.3,17.0,27.8,5,dry,api
2022-05-11,0.2,30.1,25.1,14.7,27.6,5,dry,api
2022-05-12,0.2,31.5,25.9,14.6,28.7,5,dry,api
2022-05-13,0.0,33.5,26.2,16.4,29.85,5,dry,api
2022-05-14,7.6,31.3,26.0,14.9,28.65,5,dry,api
2022-05-15,10.2,31.1,26.3,13.8,28.700000000000003,5,dry,api
2022-05-16,2.6,27.9,25.1,32.7,26.5,5,dry,api
2022-05-17,3.3,26.6,24.5,17.3,25.55,5,dry,api
2022-05-18,3.8,27.2,24.6,18.5,25.9,5,dry,api
2022-05-19,2.3,28.4,24.6,13.5,26.5,5,dry,api
2022-05-20,7.3,28.6,25.0,14.0,26.8,5,dry,api
2022-05-21,6.0,28.6,24.8,12.0,26.700000000000003,5,dry,api
2022-05-22,0.7,30.0,25.2,16.7,27.6,5,dry,api
2022-05-23,2.9,30.8,25.2,15.8,28.0,5,dry,api
2022-05-24,1.3,29.9,26.1,9.4,28.0,5,dry,api
2022-05-25,2.3,30.5,25.5,13.5,28.0,5,dry,api
2022-05-26,2.7,32.3,25.7,11.1,29.0,5,dry,api
2022-05-27,8.8,33.4,26.0,12.7,29.7,5,dry,api
2022-05-28,2.9,31.4,25.9,17.4,28.65,5,dry,api
2022-05-29,1.8,32.0,25.4,15.9,28.7,5,dry,api
2022-05-30,0.3,31.8,25.5,11.9,28.65,5,dry,api
2022-05-31,5.1,31.9,26.5,10.5,29.2,5,dry,api
2022-06-01,7.8,31.6,26.1,15.8,28.85,6,dry,api
2022-06-02,0.8,32.3,26.4,13.4,29.349999999999998,6,dry,api
2022-06-03,4.0,33.9,26.7,21.6,30.299999999999997,6,dry,api
2022-06-04,0.8,36.0,26.5,22.2,31.25,6,dry,api
2022-06-05,0.2,35.2,27.0,15.1,31.1,6,dry,api
2022-06-06,0.2,34.2,27.0,18.1,30.6,6,dry,api
2022-06-07,1.2,34.2,26.8,18.0,30.5,6,dry,api
2022-06-08,0.5,32.4,26.3,17.5,29.35,6,dry,api
2022-06-09,0.0,33.3,26.4,19.2,29.849999999999998,6,dry,api
2022-06-10,0.0,34.2,27.6,18.6,30.900000000000002,6,dry,api
2022-06-11,3.5,36.2,27.2,20.9,31.700000000000003,6,dry,api
2022-06-12,0.0,33.2,26.4,17.3,29.8,6,dry,api
2022-06-13,0.0,33.9,26.9,17.6,30.4,6,dry,api
2022-06-14,0.0,34.9,27.3,16.7,31.1,6,dry,api
2022-06-15,0.1,32.3,27.1,18.6,29.7,6,dry,api
2022-06-16,0.0,33.2,26.5,20.7,29.85,6,dry,api
2022-06-17,0.1,35.2,26.8,22.4,31.0,6,dry,api
2022-06-18,0.0,37.0,27.5,22.9,32.25,6,dry,api
2022-06-19,0.0,36.8,28.4,28.0,32.599999999999994,6,dry,api
2022-06-20,0.6,36.5,28.0,27.1,32.25,6,dry,api
2022-06-21,0.1,36.8,27.8,20.2,32.3,6,dry,api
2022-06-22,1.1,35.5,27.9,21.5,31.7,6,dry,api
2022-06-23,0.1,32.1,27.2,26.7,29.65,6,dry,api
2022-06-24,0.6,31.5,26.9,22.1,29.2,6,dry,api
2022-06-25,0.0,31.4,26.2,18.7,28.799999999999997,6,dry,api
2022-06-26,0.0,33.0,26.7,17.8,29.85,6,dry,api
2022-06-27,0.0,33.2,26.3,16.6,29.75,6,dry,api
2022-06-28,0.1,34.5,27.8,18.3,31.15,6,dry,api
2022-06-29,0.2,34.1,27.5,16.8,30.8,6,dry,api
2022-06-30,4.0,31.9,28.2,14.7,30.049999999999997,6,dry,api
2022-07-01,3.4,29.0,27.5,11.9,28.25,7,dry,api
2022-07-02,17.9,31.1,25.7,14.0,28.4,7,dry,api
2022-07-03,0.0,35.5,27.9,19.9,31.7,7,dry,api
2022-07-04,0.0,35.2,28.2,16.5,31.700000000000003,7,dry,api
2022-07-05,6.8,36.1,27.9,18.0,32.0,7,dry,api
2022-07-06,0.7,33.0,26.8,14.8,29.9,7,dry,api
2022-07-07,24.5,33.0,26.4,17.3,29.7,7,dry,api
2022-07-08,3.5,30.6,26.5,14.8,28.55,7,dry,api
2022-07-09,16.3,29.1,25.2,17.9,27.15,7,dry,api
2022-07-10,8.9,27.7,25.5,21.8,26.6,7,dry,api
2022-07-11,6.4,29.4,25.5,15.4,27.45,7,dry,api
2022-07-12,6.4,29.5,25.0,17.7,27.25,7,dry,api
2022-07-13,10.3,30.0,25.0,12.9,27.5,7,dry,api
2022-07-14,4.6,29.8,25.2,13.7,27.5,7,dry,api
2022-07-15,0.3,30.2,25.5,13.1,27.85,7,dry,api
2022-07-16,0.0,31.2,25.8,14.7,28.5,7,dry,api
2022-07-17,2.2,32.0,26.2,13.5,29.1,7,dry,api
2022-07-18,0.0,32.6,26.5,15.3,29.55,7,dry,api
2022-07-19,1.6,32.0,27.0,16.5,29.5,7,dry,api
2022-07-20,5.7,29.8,26.4,17.2,28.1,7,dry,api
2022-07-21,2.6,30.8,25.9,22.3,28.35,7,dry,api
2022-07-22,0.6,31.1,25.2,19.1,28.15,7,dry,api
2022-07-23,0.3,30.9,25.4,16.3,28.15,7,dry,api
2022-07-24,0.7,31.7,25.3,17.0,28.5,7,dry,api
2022-07-25,0.0,32.0,25.7,18.4,28.85,7,dry,api
2022-07-26,0.0,31.9,25.5,19.1,28.7,7,dry,api
2022-07-27,0.1,32.0,26.5,17.6,29.25,7,dry,api
2022-07-28,0.0,32.8,26.1,16.4,29.45,7,dry,api
2022-07-29,0.0,32.2,26.8,16.4,29.5,7,dry,api
2022-07-30,0.0,33.3,27.0,16.1,30.15,7,dry,api
2022-07-31,0.9,33.6,27.2,18.1,30.4,7,dry,api
2022-08-01,1.1,33.0,26.7,16.1,29.85,8,dry,api
2022-08-02,0.7,32.8,27.1,16.6,29.95,8,dry,api
2022-08-03,1.1,32.2,26.5,15.4,29.35,8,dry,api
2022-08-04,2.8,32.9,26.5,18.6,29.7,8,dry,api
2022-08-05,3.1,33.7,26.3,19.4,30.0,8,dry,api
2022-08-06,0.3,32.2,26.2,14.4,29.200000000000003,8,dry,api
2022-08-07,9.2,30.8,25.6,20.6,28.200000000000003,8,dry,api
2022-08-08,31.9,27.5,25.1,17.8,26.3,8,dry,api
2022-08-09,15.3,28.5,24.6,11.5,26.55,8,dry,api
2022-08-10,8.2,31.5,25.4,14.8,28.45,8,dry,api
2022-08-11,0.2,31.6,25.8,16.4,28.700000000000003,8,dry,api
2022-08-12,2.3,30.6,25.8,19.7,28.200000000000003,8,dry,api
2022-08-13,0.4,31.6,26.1,14.3,28.85,8,dry,api
2022-08-14,0.0,31.1,25.9,10.4,28.5,8,dry,api
2022-08-15,1.4,32.0,26.1,15.1,29.05,8,dry,api
2022-08-16,3.3,31.0,25.4,14.8,28.2,8,dry,api
2022-08-17,1.0,31.5,25.8,20.8,28.65,8,dry,api
2022-08-18,1.0,31.8,25.9,17.1,28.85,8,dry,api
2022-08-19,6.9,31.9,25.9,12.5,28.9,8,dry,api
2022-08-20,7.6,28.4,26.2,14.6,27.299999999999997,8,dry,api
2022-08-21,0.0,32.2,25.9,21.4,29.05,8,dry,api
2022-08-22,1.3,32.2,25.5,17.7,28.85,8,dry,api
2022-08-23,0.0,31.6,25.8,18.9,28.700000000000003,8,dry,api
2022-08-24,1.3,32.2,25.3,15.7,28.75,8,dry,api
2022-08-25,2.3,33.3,26.6,14.8,29.95,8,dry,api
2022-08-26,0.0,32.9,26.5,18.1,29.7,8,dry,api
2022-08-27,1.0,31.8,26.2,15.6,29.0,8,dry,api
2022-08-28,0.6,31.6,26.3,16.6,28.950000000000003,8,dry,api
2022-08-29,0.8,31.6,26.2,19.9,28.9,8,dry,api
2022-08-30,1.5,31.0,27.0,15.4,29.0,8,dry,api
2022-08-31,0.3,31.9,25.4,17.9,28.65,8,dry,api
2022-09-01,0.5,32.2,26.0,15.8,29.1,9,monsoon,api
2022-09-02,1.6,32.5,26.1,22.5,29.3,9,monsoon,api
2022-09-03,2.1,32.8,27.0,22.7,29.9,9,monsoon,api
2022-09-04,0.2,33.2,26.0,22.8,29.6,9,monsoon,api
2022-09-05,0.5,33.2,26.5,27.5,29.85,9,monsoon,api
2022-09-06,6.2,32.0,24.8,21.6,28.4,9,monsoon,api
2022-09-07,18.5,27.0,24.5,14.8,25.75,9,monsoon,api
2022-09-08,9.3,29.8,24.8,22.9,27.3,9,monsoon,api
2022-09-09,10.6,29.4,26.0,16.3,27.7,9,monsoon,api
2022-09-10,3.8,29.5,25.1,17.8,27.3,9,monsoon,api
2022-09-11,5.0,30.0,24.6,17.5,27.3,9,monsoon,api
2022-09-12,2.8,29.5,24.1,13.8,26.8,9,monsoon,api
2022-09-13,0.3,30.3,25.1,13.9,27.700000000000003,9,monsoon,api
2022-09-14,4.1,31.2,25.5,11.6,28.35,9,monsoon,api
2022-09-15,1.1,31.4,25.4,17.1,28.4,9,monsoon,api
2022-09-16,0.9,31.0,25.2,19.8,28.1,9,monsoon,api
2022-09-17,3.9,32.4,24.8,13.0,28.6,9,monsoon,api
2022-09-18,4.1,30.9,25.1,14.8,28.0,9,monsoon,api
2022-09-19,2.5,31.1,24.9,22.6,28.0,9,monsoon,api
2022-09-20,1.2,31.5,24.5,17.2,28.0,9,monsoon,api
2022-09-21,17.0,27.5,25.0,10.7,26.25,9,monsoon,api
2022-09-22,6.2,28.0,24.9,13.5,26.45,9,monsoon,api
2022-09-23,15.0,28.0,25.2,11.0,26.6,9,monsoon,api
2022-09-24,23.1,27.6,24.5,9.7,26.05,9,monsoon,api
2022-09-25,13.7,28.1,24.9,16.8,26.5,9,monsoon,api
2022-09-26,7.1,27.6,24.0,19.3,25.8,9,monsoon,api
2022-09-27,98.9,26.5,25.2,55.3,25.85,9,monsoon,api
2022-09-28,38.4,30.2,25.5,57.0,27.85,9,monsoon,api
2022-09-29,36.9,28.8,25.4,13.1,27.1,9,monsoon,api
2022-09-30,8.5,30.8,24.4,13.9,27.6,9,monsoon,api
2022-10-01,6.1,29.6,24.7,17.4,27.15,10,monsoon,api
2022-10-02,2.2,29.5,25.1,20.2,27.3,10,monsoon,api
2022-10-03,3.9,28.5,24.0,12.7,26.25,10,monsoon,api
2022-10-04,10.3,27.9,23.9,15.7,25.9,10,monsoon,api
2022-10-05,18.9,28.2,24.4,16.9,26.299999999999997,10,monsoon,api
2022-10-06,5.9,28.3,24.5,18.4,26.4,10,monsoon,api
2022-10-07,2.5,28.5,24.3,20.3,26.4,10,monsoon,api
2022-10-08,11.5,27.7,24.6,18.4,26.15,10,monsoon,api
2022-10-09,43.2,27.1,23.8,19.7,25.450000000000003,10,monsoon,api
2022-10-10,48.8,26.0,24.2,29.3,25.1,10,monsoon,api
2022-10-11,5.3,27.8,24.1,28.7,25.950000000000003,10,monsoon,api
2022-10-12,5.8,26.8,23.6,23.2,25.200000000000003,10,monsoon,api
2022-10-13,1.8,26.9,23.6,27.7,25.25,10,monsoon,api
2022-10-14,179.0,26.5,23.5,59.2,25.0,10,monsoon,api
2022-10-15,29.4,28.1,25.0,46.9,26.55,10,monsoon,api
2022-10-16,14.2,27.9,24.8,22.9,26.35,10,monsoon,api
2022-10-17,0.0,28.8,22.5,32.4,25.65,10,monsoon,api
2022-10-18,0.1,28.5,24.5,35.7,26.5,10,monsoon,api
2022-10-19,1.7,26.0,23.1,41.4,24.55,10,monsoon,api
2022-10-20,0.0,27.5,22.2,21.1,24.85,10,monsoon,api
2022-10-21,0.1,28.8,22.2,24.7,25.5,10,monsoon,api
2022-10-22,25.8,26.0,24.2,15.6,25.1,10,monsoon,api
2022-10-23,1.2,27.4,24.2,21.5,25.799999999999997,10,monsoon,api
2022-10-24,1.5,29.4,23.1,23.9,26.25,10,monsoon,api
2022-10-25,65.1,25.7,24.4,15.5,25.049999999999997,10,monsoon,api
2022-10-26,6.8,28.2,25.0,23.7,26.6,10,monsoon,api
2022-10-27,3.9,27.4,24.9,16.2,26.15,10,monsoon,api
2022-10-28,2.4,27.7,24.6,28.6,26.15,10,monsoon,api
2022-10-29,5.7,26.5,24.3,28.1,25.4,10,monsoon,api
2022-10-30,2.6,27.5,23.8,26.3,25.65,10,monsoon,api
2022-10-31,0.9,27.3,24.1,39.1,25.700000000000003,10,monsoon,api
2022-11-01,0.7,26.8,22.5,31.9,24.65,11,monsoon,api
2022-11-02,0.0,27.2,20.7,23.0,23.95,11,monsoon,api
2022-11-03,0.0,26.0,18.5,21.5,22.25,11,monsoon,api
2022-11-04,0.0,26.8,19.5,27.6,23.15,11,monsoon,api
2022-11-05,1.5,26.3,21.2,22.4,23.75,11,monsoon,api
2022-11-06,0.7,26.1,22.3,22.9,24.200000000000003,11,monsoon,api
2022-11-07,0.1,26.2,21.8,20.6,24.0,11,monsoon,api
2022-11-08,0.2,27.6,22.0,24.8,24.8,11,monsoon,api
2022-11-09,1.2,26.6,23.7,21.3,25.15,11,monsoon,api
2022-11-10,2.7,27.0,23.8,15.6,25.4,11,monsoon,api
2022-11-11,3.1,26.9,23.2,12.6,25.049999999999997,11,monsoon,api
2022-11-12,7.4,27.0,23.6,14.3,25.3,11,monsoon,api
2022-11-13,4.9,27.0,24.6,14.4,25.8,11,monsoon,api
2022-11-14,8.8,27.1,24.2,13.6,25.65,11,monsoon,api
2022-11-15,3.1,27.0,24.0,13.1,25.5,11,monsoon,api
2022-11-16,1.3,27.5,24.0,12.3,25.75,11,monsoon,api
2022-11-17,1.4,27.5,24.0,10.8,25.75,11,monsoon,api
2022-11-18,2.0,27.6,24.6,13.3,26.1,11,monsoon,api
2022-11-19,13.5,26.5,23.5,19.3,25.0,11,monsoon,api
2022-11-20,27.1,25.9,24.3,19.5,25.1,11,monsoon,api
2022-11-21,34.9,25.5,24.5,23.3,25.0,11,monsoon,api
2022-11-22,13.3,27.0,24.0,11.7,25.5,11,monsoon,api
2022-11-23,5.2,26.8,24.9,14.0,25.85,11,monsoon,api
2022-11-24,2.8,27.6,24.8,18.2,26.200000000000003,11,monsoon,api
2022-11-25,1.7,27.9,24.6,15.5,26.25,11,monsoon,api
2022-11-26,3.3,26.8,23.5,15.2,25.15,11,monsoon,api
2022-11-27,1.5,27.8,24.5,17.6,26.15,11,monsoon,api
2022-11-28,1.1,28.7,24.1,16.7,26.4,11,monsoon,api
2022-11-29,0.0,28.5,24.6,20.1,26.55,11,monsoon,api
2022-11-30,1.6,28.4,22.2,13.7,25.299999999999997,11,monsoon,api
2022-12-01,26.4,26.1,23.2,19.9,24.65,12,monsoon,api
2022-12-02,63.2,25.0,23.4,40.5,24.2,12,monsoon,api
2022-12-03,45.2,25.4,23.6,31.8,24.5,12,monsoon,api
2022-12-04,12.2,25.5,23.7,19.9,24.6,12,monsoon,api
2022-12-05,33.3,25.0,23.4,34.9,24.2,12,monsoon,api
2022-12-06,4.2,25.0,23.3,25.6,24.15,12,monsoon,api
2022-12-07,10.6,24.6,23.5,23.2,24.05,12,monsoon,api
2022-12-08,10.2,25.2,23.5,26.2,24.35,12,monsoon,api
2022-12-09,11.9,24.6,23.1,19.8,23.85,12,monsoon,api
2022-12-10,7.9,24.0,21.6,16.3,22.8,12,monsoon,api
2022-12-11,9.9,24.2,21.5,18.8,22.85,12,monsoon,api
2022-12-12,8.6,23.5,20.8,24.6,22.15,12,monsoon,api
2022-12-13,13.9,22.9,19.9,21.7,21.4,12,monsoon,api
2022-12-14,1.2,23.4,19.5,25.6,21.45,12,monsoon,api
2022-12-15,0.0,23.8,19.4,21.8,21.6,12,monsoon,api
2022-12-16,0.2,24.2,20.4,22.5,22.299999999999997,12,monsoon,api
2022-12-17,20.1,23.1,20.2,41.9,21.65,12,monsoon,api
2022-12-18,5.7,20.1,18.7,41.3,19.4,12,monsoon,api
2022-12-19,1.7,20.9,19.1,21.1,20.0,12,monsoon,api
2022-12-20,1.3,23.1,19.1,18.7,21.1,12,monsoon,api
2022-12-21,16.8,22.5,20.9,29.3,21.7,12,monsoon,api
2022-12-22,0.0,22.8,19.9,24.5,21.35,12,monsoon,api
2022-12-23,0.7,22.5,18.1,18.8,20.3,12,monsoon,api
2022-12-24,0.8,23.5,19.2,26.0,21.35,12,monsoon,api
2022-12-25,0.3,24.1,19.6,17.8,21.85,12,monsoon,api
2022-12-26,3.5,23.2,17.9,19.3,20.549999999999997,12,monsoon,api
2022-12-27,1.9,24.2,20.1,18.4,22.15,12,monsoon,api
2022-12-28,11.2,22.4,19.2,20.1,20.799999999999997,12,monsoon,api
2022-12-29,15.0,22.6,21.1,31.9,21.85,12,monsoon,api
2022-12-30,4.0,22.1,20.4,28.3,21.25,12,monsoon,api
2022-12-31,1.7,22.9,18.9,24.1,20.9,12,monsoon,api
2023-01-01,3.1,21.5,19.5,30.0,20.5,1,monsoon,api
2023-01-02,13.6,22.2,20.1,22.2,21.15,1,monsoon,api
2023-01-03,18.5,21.9,20.8,24.4,21.35,1,monsoon,api
2023-01-04,8.4,22.5,21.0,26.7,21.75,1,monsoon,api
2023-01-05,2.5,23.4,21.9,26.6,22.65,1,monsoon,api
2023-01-06,6.7,22.5,20.8,32.0,21.65,1,monsoon,api
2023-01-07,4.2,22.0,20.4,23.3,21.2,1,monsoon,api
2023-01-08,1.2,21.9,20.2,20.5,21.049999999999997,1,monsoon,api
2023-01-09,12.5,23.8,20.8,19.3,22.3,1,monsoon,api
2023-01-10,2.3,24.4,20.5,17.7,22.45,1,monsoon,api
2023-01-11,0.1,24.8,19.0,26.1,21.9,1,monsoon,api
